style	size	char	x	y	width	height	advance	bearing_x	bearing_y	baseline	ink	ascent	descent
R	34	3E	1105	986	17	16	19	1	-21	31	1	40	10
R	34	3F	1126	986	14	27	16	1	-27	31	1	40	10
R	34	40	1144	986	30	31	32	1	-25	31	1	40	10
R	34	41	1178	986	21	25	21	0	-25	31	1	40	10
R	34	42	1203	986	18	25	22	3	-25	31	1	40	10
R	34	43	1225	986	20	25	22	1	-25	31	1	40	10
R	34	44	1249	986	19	25	23	3	-25	31	1	40	10
R	34	45	1272	986	16	25	20	3	-25	31	1	40	10
R	34	46	1292	986	15	25	19	3	-25	31	1	40	10
R	34	47	1311	986	20	25	23	1	-25	31	1	40	10
R	34	48	1335	986	19	25	25	3	-25	31	1	40	10
R	34	49	1358	986	4	25	10	3	-25	31	1	40	10
R	34	4A	1366	986	14	25	18	1	-25	31	1	40	10
R	34	4B	1384	986	19	25	22	3	-25	31	1	40	10
R	34	4C	1407	986	15	25	18	3	-25	31	1	40	10
R	34	4D	1426	986	22	25	28	3	-25	31	1	40	10
R	34	4E	1452	986	19	25	25	3	-25	31	1	40	10
R	34	4F	1475	986	23	25	25	1	-25	31	1	40	10
R	34	50	1502	986	17	25	22	3	-25	31	1	40	10
R	34	51	1523	986	23	31	25	1	-25	31	1	40	10
R	34	52	1550	986	18	25	22	3	-25	31	1	40	10
R	34	53	1572	986	18	25	20	1	-25	31	1	40	10
R	34	54	1594	986	19	25	20	1	-25	31	1	40	10
R	34	55	1617	986	19	25	25	3	-25	31	1	40	10
R	34	56	1640	986	20	25	20	0	-25	31	1	40	10
R	34	57	1664	986	29	25	30	0	-25	31	1	40	10
R	34	58	1697	986	19	25	19	0	-25	31	1	40	10
R	34	59	1720	986	19	25	18	0	-25	31	1	40	10
R	34	5A	1743	986	18	25	21	1	-25	31	1	40	10
R	34	5B	1765	986	8	33	11	3	-27	31	1	40	10
R	34	5C	1777	986	13	34	13	0	-27	31	1	40	10
R	34	5D	1794	986	7	33	11	1	-27	31	1	40	10
R	34	5E	1805	986	15	15	19	2	-26	31	1	40	10
R	34	5F	1824	986	19	3	19	0	2	31	1	40	10
R	34	60	1847	986	9	8	21	4	-30	31	1	40	10
R	34	61	1860	986	15	19	19	2	-19	31	1	40	10
R	34	62	1879	986	17	28	21	3	-28	31	1	40	10
R	34	63	1900	986	16	19	17	1	-19	31	1	40	10
R	34	64	1920	986	17	28	21	1	-28	31	1	40	10
R	34	65	1941	986	17	19	19	1	-19	31	1	40	10
R	34	66	1962	986	12	28	11	1	-28	31	1	40	10
R	34	67	1978	986	18	27	19	1	-19	31	1	40	10
R	34	68	2000	986	15	28	21	3	-28	31	1	40	10
R	34	69	2019	986	5	27	9	2	-27	31	1	40	10
R	34	6A	2028	986	9	35	9	-2	-27	31	1	40	10
R	34	6B	4	1025	16	28	19	3	-28	31	1	40	10
R	34	6C	24	1025	6	28	10	3	-28	31	1	40	10
R	34	6D	34	1025	26	19	31	3	-19	31	1	40	10
R	34	6E	64	1025	15	19	21	3	-19	31	1	40	10
R	34	6F	83	1025	18	19	21	1	-19	31	1	40	10
R	34	70	105	1025	17	27	21	3	-19	31	1	40	10
R	34	71	126	1025	17	27	21	1	-19	31	1	40	10
R	34	72	147	1025	11	19	13	3	-19	31	1	40	10
R	34	73	162	1025	14	19	16	1	-19	31	1	40	10
R	34	74	180	1025	13	25	13	0	-25	31	1	40	10
R	34	75	197	1025	16	19	21	2	-19	31	1	40	10
R	34	76	217	1025	18	19	18	0	-19	31	1	40	10
R	34	77	239	1025	27	19	27	0	-19	31	1	40	10
R	34	78	270	1025	17	19	17	0	-19	31	1	40	10
R	34	79	291	1025	18	27	18	0	-19	31	1	40	10
R	34	7A	313	1025	15	19	16	1	-19	31	1	40	10
R	34	7B	332	1025	10	33	11	1	-27	31	1	40	10
R	34	7C	346	1025	3	38	9	3	-29	31	1	40	10
R	34	7D	353	1025	10	33	11	1	-27	31	1	40	10
R	34	7E	367	1025	17	7	19	1	-16	31	1	40	10
R	34	2039	388	1025	8	15	10	1	-17	31	1	40	10
R	34	203A	400	1025	7	15	10	2	-17	31	1	40	10
R	34	4E00	411	1025	32	3	34	1	-15	31	1	40	10
R	34	4E09	447	1025	30	27	34	2	-26	31	1	40	10
R	34	4E66	481	1025	31	32	34	2	-29	31	1	40	10
R	34	4E8C	516	1025	32	24	34	1	-24	31	1	40	10
R	34	4E94	552	1025	32	27	34	1	-26	31	1	40	10
R	34	4ECA	588	1025	32	34	34	1	-30	31	1	40	10
R	34	516D	624	1025	32	32	34	1	-29	31	1	40	10
R	34	5171	660	1025	32	33	34	1	-29	31	1	40	10
R	34	5206	696	1025	32	32	34	1	-29	31	1	40	10
R	34	524D	732	1025	32	34	34	1	-30	31	1	40	10
R	34	52BF	768	1025	32	33	34	1	-30	31	1	40	10
R	34	5468	804	1025	29	32	34	1	-28	31	1	40	10
R	34	56DB	837	1025	29	29	34	2	-26	31	1	40	10
R	34	56F4	870	1025	30	31	34	2	-28	31	1	40	10
R	34	5747	904	1025	31	34	34	1	-30	31	1	40	10
R	34	591A	939	1025	31	34	34	2	-30	31	1	40	10
R	34	5929	974	1025	32	30	34	1	-27	31	1	40	10
R	34	5C0F	1010	1025	33	33	34	1	-29	31	1	40	10
R	34	5E74	1047	1025	32	34	34	1	-30	31	1	40	10
R	34	5EA6	1083	1025	32	34	34	1	-30	31	1	40	10
R	34	5F53	1119	1025	27	34	34	3	-30	31	1	40	10
R	34	5F55	1150	1025	31	32	34	2	-28	31	1	40	10
R	34	603B	1185	1025	32	32	34	1	-29	31	1	40	10
R	34	60C5	1221	1025	33	33	34	0	-29	31	1	40	10
R	34	6309	1258	1025	32	34	34	1	-30	31	1	40	10
R	34	6570	1294	1025	32	34	34	1	-30	31	1	40	10
R	34	65E0	1330	1025	32	30	34	1	-27	31	1	40	10
R	34	65E5	1366	1025	24	30	34	5	-27	31	1	40	10
R	34	65F6	1394	1025	31	32	34	2	-29	31	1	40	10
R	34	660E	1429	1025	30	32	34	2	-28	31	1	40	10
R	34	661F	1463	1025	31	31	34	1	-28	31	1	40	10
R	34	6682	1498	1025	32	34	34	1	-30	31	1	40	10
R	34	6700	1534	1025	32	31	34	1	-28	31	1	40	10
R	34	6708	1570	1025	27	31	34	1	-27	31	1	40	10
R	34	671F	1601	1025	31	33	34	1	-29	31	1	40	10
R	34	672C	1636	1025	32	34	34	1	-30	31	1	40	10
R	34	6BCF	1672	1025	32	34	34	1	-30	31	1	40	10
R	34	6EE1	1708	1025	32	33	34	1	-30	31	1	40	10
R	34	7684	1744	1025	30	33	34	2	-30	31	1	40	10
R	34	79D2	1778	1025	32	34	34	1	-30	31	1	40	10
R	34	7B2C	1814	1025	32	33	34	1	-30	31	1	40	10
R	34	7C4D	1850	1025	31	34	34	1	-30	31	1	40	10
R	34	7EC6	1885	1025	31	33	34	1	-30	31	1	40	10
R	34	8303	1920	1025	32	33	34	1	-30	31	1	40	10
R	34	8BB0	1956	1025	32	32	34	1	-29	31	1	40	10
R	34	8BE6	1992	1025	32	34	34	1	-30	31	1	40	10
R	34	8BFB	4	1067	32	34	34	1	-30	31	1	40	10
R	34	8D8B	40	1067	32	34	34	1	-30	31	1	40	10
R	34	8FD1	76	1067	32	33	34	1	-30	31	1	40	10
R	34	8FDB	112	1067	32	32	34	1	-29	31	1	40	10
R	34	949F	148	1067	31	33	34	1	-29	31	1	40	10
R	34	957F	183	1067	32	32	34	1	-29	31	1	40	10
R	34	9605	219	1067	28	33	34	3	-29	31	1	40	10
R	34	9875	251	1067	31	31	34	1	-27	31	1	40	10
R	34	FF0C	286	1067	8	12	34	4	-8	31	1	40	10
B	34	20	298	1067	1	1	8	0	0	31	0	40	10
B	34	21	303	1067	7	28	11	2	-27	31	1	40	10
B	34	22	314	1067	13	12	16	2	-27	31	1	40	10
B	34	23	331	1067	19	27	19	0	-26	31	1	40	10
B	34	24	354	1067	17	35	19	1	-30	31	1	40	10
B	34	25	375	1067	31	27	31	0	-26	31	1	40	10
B	34	26	410	1067	24	27	23	0	-26	31	1	40	10
B	34	27	438	1067	6	12	9	2	-27	31	1	40	10
B	34	28	448	1067	9	37	11	2	-29	31	1	40	10
B	34	29	461	1067	10	37	11	0	-29	31	1	40	10
B	34	2A	475	1067	14	14	16	1	-29	31	1	40	10
B	34	2B	493	1067	19	20	19	0	-23	31	1	40	10
B	34	2C	516	1067	9	14	9	0	-6	31	1	40	10
B	34	2D	529	1067	12	5	12	0	-12	31	1	40	10
B	34	2E	545	1067	7	7	9	1	-6	31	1	40	10
B	34	2F	556	1067	15	36	13	-1	-28	31	1	40	10
B	34	30	575	1067	19	27	19	0	-26	31	1	40	10
B	34	31	598	1067	17	27	19	1	-26	31	1	40	10
B	34	32	619	1067	19	27	19	0	-26	31	1	40	10
B	34	33	642	1067	18	27	19	0	-26	31	1	40	10
B	34	34	664	1067	20	27	19	-1	-26	31	1	40	10
B	34	35	688	1067	20	27	19	-1	-26	31	1	40	10
B	34	36	712	1067	19	27	19	0	-26	31	1	40	10
B	34	37	735	1067	19	27	19	0	-26	31	1	40	10
B	34	38	758	1067	19	27	19	0	-26	31	1	40	10
B	34	39	781	1067	19	27	19	0	-26	31	1	40	10
B	34	3A	804	1067	7	21	9	1	-20	31	1	40	10
B	34	3B	815	1067	9	27	9	0	-19	31	1	40	10
B	34	3C	828	1067	19	18	19	0	-22	31	1	40	10
B	34	3D	851	1067	19	13	19	0	-19	31	1	40	10
B	34	3E	874	1067	19	18	19	0	-22	31	1	40	10
B	34	3F	897	1067	16	29	16	0	-28	31	1	40	10
B	34	40	917	1067	32	33	32	0	-26	31	1	40	10
B	34	41	953	1067	23	27	21	-1	-26	31	1	40	10
B	34	42	980	1067	20	27	22	2	-26	31	1	40	10
B	34	43	1004	1067	22	27	22	0	-26	31	1	40	10
B	34	44	1030	1067	21	27	23	2	-26	31	1	40	10
B	34	45	1055	1067	18	27	20	2	-26	31	1	40	10
B	34	46	1077	1067	17	27	19	2	-26	31	1	40	10
B	34	47	1098	1067	22	27	23	0	-26	31	1	40	10
B	34	48	1124	1067	21	27	25	2	-26	31	1	40	10
B	34	49	1149	1067	6	27	10	2	-26	31	1	40	10
B	34	4A	1159	1067	16	27	18	0	-26	31	1	40	10
B	34	4B	1179	1067	21	27	22	2	-26	31	1	40	10
B	34	4C	1204	1067	17	27	18	2	-26	31	1	40	10
B	34	4D	1225	1067	24	27	28	2	-26	31	1	40	10
B	34	4E	1253	1067	21	27	25	2	-26	31	1	40	10
B	34	4F	1278	1067	25	27	25	0	-26	31	1	40	10
B	34	50	1307	1067	19	27	22	2	-26	31	1	40	10
B	34	51	1330	1067	25	33	25	0	-26	31	1	40	10
B	34	52	1359	1067	20	27	22	2	-26	31	1	40	10
B	34	53	1383	1067	20	27	20	0	-26	31	1	40	10
B	34	54	1407	1067	21	27	20	0	-26	31	1	40	10
B	34	55	1432	1067	21	27	25	2	-26	31	1	40	10
B	34	56	1457	1067	22	27	20	-1	-26	31	1	40	10
B	34	57	1483	1067	31	27	30	-1	-26	31	1	40	10
B	34	58	1518	1067	21	27	19	-1	-26	31	1	40	10
B	34	59	1543	1067	22	27	18	-2	-26	31	1	40	10
B	34	5A	1569	1067	20	27	21	0	-26	31	1	40	10
B	34	5B	1593	1067	10	35	11	2	-28	31	1	40	10
B	34	5C	1607	1067	15	36	13	-1	-28	31	1	40	10
B	34	5D	1626	1067	9	35	11	0	-28	31	1	40	10
B	34	5E	1639	1067	17	17	19	1	-27	31	1	40	10
B	34	5F	1660	1067	21	5	19	-1	1	31	1	40	10
B	34	60	1685	1067	11	10	21	3	-31	31	1	40	10
B	34	61	1700	1067	17	21	19	1	-20	31	1	40	10
B	34	62	1721	1067	19	30	21	2	-29	31	1	40	10
B	34	63	1744	1067	18	21	17	0	-20	31	1	40	10
B	34	64	1766	1067	19	30	21	0	-29	31	1	40	10
B	34	65	1789	1067	19	21	19	0	-20	31	1	40	10
B	34	66	1812	1067	14	30	11	0	-29	31	1	40	10
B	34	67	1830	1067	20	29	19	0	-20	31	1	40	10
B	34	68	1854	1067	17	30	21	2	-29	31	1	40	10
B	34	69	1875	1067	7	29	9	1	-28	31	1	40	10
B	34	6A	1886	1067	11	37	9	-3	-28	31	1	40	10
B	34	6B	1901	1067	18	30	19	2	-29	31	1	40	10
B	34	6C	1923	1067	8	30	10	2	-29	31	1	40	10
B	34	6D	1935	1067	28	21	31	2	-20	31	1	40	10
B	34	6E	1967	1067	17	21	21	2	-20	31	1	40	10
B	34	6F	1988	1067	20	21	21	0	-20	31	1	40	10
B	34	70	2012	1067	19	29	21	2	-20	31	1	40	10
B	34	71	4	1108	19	29	21	0	-20	31	1	40	10
B	34	72	27	1108	13	21	13	2	-20	31	1	40	10
B	34	73	44	1108	16	21	16	0	-20	31	1	40	10
B	34	74	64	1108	15	27	13	-1	-26	31	1	40	10
B	34	75	83	1108	18	21	21	1	-20	31	1	40	10
B	34	76	105	1108	20	21	18	-1	-20	31	1	40	10
B	34	77	129	1108	29	21	27	-1	-20	31	1	40	10
B	34	78	162	1108	19	21	17	-1	-20	31	1	40	10
B	34	79	185	1108	20	29	18	-1	-20	31	1	40	10
B	34	7A	209	1108	17	21	16	0	-20	31	1	40	10
B	34	7B	230	1108	12	35	11	0	-28	31	1	40	10
B	34	7C	246	1108	5	40	9	2	-30	31	1	40	10
B	34	7D	255	1108	12	35	11	0	-28	31	1	40	10
B	34	7E	271	1108	19	9	19	0	-17	31	1	40	10
B	34	2039	294	1108	10	17	10	0	-18	31	1	40	10
B	34	203A	308	1108	9	17	10	1	-18	31	1	40	10
B	34	4E00	321	1108	34	5	34	0	-16	31	1	40	10
B	34	4E09	359	1108	32	29	34	1	-27	31	1	40	10
B	34	4E66	395	1108	33	34	34	1	-30	31	1	40	10
B	34	4E8C	432	1108	34	26	34	0	-25	31	1	40	10
B	34	4E94	470	1108	34	29	34	0	-27	31	1	40	10
B	34	4ECA	508	1108	34	36	34	0	-31	31	1	40	10
B	34	516D	546	1108	34	34	34	0	-30	31	1	40	10
B	34	5171	584	1108	34	35	34	0	-30	31	1	40	10
B	34	5206	622	1108	34	34	34	0	-30	31	1	40	10
B	34	524D	660	1108	34	36	34	0	-31	31	1	40	10
B	34	52BF	698	1108	34	35	34	0	-31	31	1	40	10
B	34	5468	736	1108	31	34	34	0	-29	31	1	40	10
B	34	56DB	771	1108	31	31	34	1	-27	31	1	40	10
B	34	56F4	806	1108	32	33	34	1	-29	31	1	40	10
B	34	5747	842	1108	33	35	34	0	-30	31	1	40	10
B	34	591A	879	1108	33	36	34	1	-31	31	1	40	10
B	34	5929	916	1108	34	32	34	0	-28	31	1	40	10
B	34	5C0F	954	1108	35	35	34	0	-30	31	1	40	10
B	34	5E74	993	1108	34	36	34	0	-31	31	1	40	10
B	34	5EA6	1031	1108	34	36	34	0	-31	31	1	40	10
B	34	5F53	1069	1108	29	36	34	2	-31	31	1	40	10
B	34	5F55	1102	1108	33	34	34	1	-29	31	1	40	10
B	34	603B	1139	1108	34	34	34	0	-30	31	1	40	10
B	34	60C5	1177	1108	35	35	34	-1	-30	31	1	40	10
B	34	6309	1216	1108	34	36	34	0	-31	31	1	40	10
B	34	6570	1254	1108	34	36	34	0	-31	31	1	40	10
B	34	65E0	1292	1108	34	32	34	0	-28	31	1	40	10
B	34	65E5	1330	1108	26	32	34	4	-28	31	1	40	10
B	34	65F6	1360	1108	33	34	34	1	-30	31	1	40	10
B	34	660E	1397	1108	32	34	34	1	-29	31	1	40	10
B	34	661F	1433	1108	33	33	34	0	-29	31	1	40	10
B	34	6682	1470	1108	34	36	34	0	-31	31	1	40	10
B	34	6700	1508	1108	34	33	34	0	-29	31	1	40	10
B	34	6708	1546	1108	29	33	34	0	-28	31	1	40	10
B	34	671F	1579	1108	33	35	34	0	-30	31	1	40	10
B	34	672C	1616	1108	34	36	34	0	-31	31	1	40	10
B	34	6BCF	1654	1108	34	36	34	0	-31	31	1	40	10
B	34	6EE1	1692	1108	34	35	34	0	-31	31	1	40	10
B	34	7684	1730	1108	32	35	34	1	-31	31	1	40	10
B	34	79D2	1766	1108	34	36	34	0	-31	31	1	40	10
B	34	7B2C	1804	1108	34	35	34	0	-31	31	1	40	10
B	34	7C4D	1842	1108	33	36	34	0	-31	31	1	40	10
B	34	7EC6	1879	1108	33	35	34	0	-31	31	1	40	10
B	34	8303	1916	1108	34	35	34	0	-31	31	1	40	10
B	34	8BB0	1954	1108	34	34	34	0	-30	31	1	40	10
B	34	8BE6	1992	1108	34	36	34	0	-31	31	1	40	10
B	34	8BFB	4	1152	34	36	34	0	-31	31	1	40	10
B	34	8D8B	42	1152	34	36	34	0	-31	31	1	40	10
B	34	8FD1	80	1152	34	35	34	0	-31	31	1	40	10
B	34	8FDB	118	1152	34	34	34	0	-30	31	1	40	10
B	34	949F	156	1152	33	35	34	0	-30	31	1	40	10
B	34	957F	193	1152	34	34	34	0	-30	31	1	40	10
B	34	9605	231	1152	30	35	34	2	-30	31	1	40	10
B	34	9875	265	1152	33	33	34	0	-28	31	1	40	10
B	34	FF0C	302	1152	10	14	34	3	-9	31	1	40	10
R	36	20	316	1152	1	1	8	0	0	33	0	42	11
R	36	21	321	1152	6	28	12	3	-28	33	1	42	11
R	36	22	331	1152	11	11	17	3	-28	33	1	42	11
R	36	23	346	1152	18	27	20	1	-27	33	1	42	11
R	36	24	368	1152	16	35	20	2	-31	33	1	42	11
R	36	25	388	1152	31	26	33	1	-26	33	1	42	11
R	36	26	423	1152	23	26	24	1	-26	33	1	42	11
R	36	27	450	1152	4	11	10	3	-28	33	1	42	11
R	36	28	458	1152	8	37	12	3	-30	33	1	42	11
R	36	29	470	1152	8	37	12	1	-30	33	1	42	11
R	36	2A	482	1152	13	12	17	2	-29	33	1	42	11
R	36	2B	499	1152	18	19	20	1	-23	33	1	42	11
R	36	2C	521	1152	7	12	10	1	-5	33	1	42	11
R	36	2D	532	1152	10	3	12	1	-12	33	1	42	11
R	36	2E	546	1152	6	5	10	2	-5	33	1	42	11
R	36	2F	556	1152	14	36	14	0	-29	33	1	42	11
R	36	30	574	1152	18	26	20	1	-26	33	1	42	11
R	36	31	596	1152	15	26	20	3	-26	33	1	42	11
R	36	32	615	1152	18	26	20	1	-26	33	1	42	11
R	36	33	637	1152	17	26	20	1	-26	33	1	42	11
R	36	34	658	1152	19	26	20	0	-26	33	1	42	11
R	36	35	681	1152	18	26	20	1	-26	33	1	42	11
R	36	36	703	1152	17	26	20	2	-26	33	1	42	11
R	36	37	724	1152	18	26	20	1	-26	33	1	42	11
R	36	38	746	1152	18	26	20	1	-26	33	1	42	11
R	36	39	768	1152	18	26	20	1	-26	33	1	42	11
R	36	3A	790	1152	6	20	10	2	-20	33	1	42	11
R	36	3B	800	1152	7	26	10	1	-19	33	1	42	11
R	36	3C	811	1152	18	17	20	1	-22	33	1	42	11
R	36	3D	833	1152	18	12	20	1	-19	33	1	42	11
R	36	3E	855	1152	18	17	20	1	-22	33	1	42	11
R	36	3F	877	1152	15	28	17	1	-28	33	1	42	11
R	36	40	896	1152	30	33	34	2	-26	33	1	42	11
R	36	41	930	1152	22	26	22	0	-26	33	1	42	11
R	36	42	956	1152	19	26	24	3	-26	33	1	42	11
R	36	43	979	1152	20	26	23	2	-26	33	1	42	11
R	36	44	1003	1152	20	26	25	3	-26	33	1	42	11
R	36	45	1027	1152	17	26	21	3	-26	33	1	42	11
R	36	46	1048	1152	16	26	20	3	-26	33	1	42	11
R	36	47	1068	1152	21	26	25	2	-26	33	1	42	11
R	36	48	1093	1152	20	26	26	3	-26	33	1	42	11
R	36	49	1117	1152	4	26	11	3	-26	33	1	42	11
R	36	4A	1125	1152	15	26	19	1	-26	33	1	42	11
R	36	4B	1144	1152	21	26	23	3	-26	33	1	42	11
R	36	4C	1169	1152	16	26	20	3	-26	33	1	42	11
R	36	4D	1189	1152	23	26	29	3	-26	33	1	42	11
R	36	4E	1216	1152	20	26	26	3	-26	33	1	42	11
R	36	4F	1240	1152	23	26	27	2	-26	33	1	42	11
R	36	50	1267	1152	18	26	23	3	-26	33	1	42	11
R	36	51	1289	1152	24	32	27	2	-26	33	1	42	11
R	36	52	1317	1152	19	26	23	3	-26	33	1	42	11
R	36	53	1340	1152	19	26	21	1	-26	33	1	42	11
R	36	54	1363	1152	20	26	22	1	-26	33	1	42	11
R	36	55	1387	1152	20	26	26	3	-26	33	1	42	11
R	36	56	1411	1152	21	26	21	0	-26	33	1	42	11
R	36	57	1436	1152	31	26	32	0	-26	33	1	42	11
R	36	58	1471	1152	20	26	21	0	-26	33	1	42	11
R	36	59	1495	1152	20	26	19	0	-26	33	1	42	11
R	36	5A	1519	1152	19	26	22	1	-26	33	1	42	11
R	36	5B	1542	1152	8	35	12	3	-29	33	1	42	11
R	36	5C	1554	1152	14	36	14	0	-29	33	1	42	11
R	36	5D	1572	1152	8	35	12	1	-29	33	1	42	11
R	36	5E	1584	1152	16	16	20	2	-27	33	1	42	11
R	36	5F	1604	1152	20	3	20	0	2	33	1	42	11
R	36	60	1628	1152	9	9	22	5	-32	33	1	42	11
R	36	61	1641	1152	16	20	20	2	-20	33	1	42	11
R	36	62	1661	1152	18	29	22	3	-29	33	1	42	11
R	36	63	1683	1152	17	20	18	1	-20	33	1	42	11
R	36	64	1704	1152	18	29	22	1	-29	33	1	42	11
R	36	65	1726	1152	18	20	20	1	-20	33	1	42	11
R	36	66	1748	1152	12	30	12	1	-30	33	1	42	11
R	36	67	1764	1152	19	28	20	1	-20	33	1	42	11
R	36	68	1787	1152	16	29	22	3	-29	33	1	42	11
R	36	69	1807	1152	6	29	10	2	-29	33	1	42	11
R	36	6A	1817	1152	10	37	10	-2	-29	33	1	42	11
R	36	6B	1831	1152	17	30	20	3	-30	33	1	42	11
R	36	6C	1852	1152	6	30	10	3	-30	33	1	42	11
R	36	6D	1862	1152	28	20	33	3	-20	33	1	42	11
R	36	6E	1894	1152	16	20	22	3	-20	33	1	42	11
R	36	6F	1914	1152	19	20	22	1	-20	33	1	42	11
R	36	70	1937	1152	18	28	22	3	-20	33	1	42	11
R	36	71	1959	1152	18	28	22	1	-20	33	1	42	11
R	36	72	1981	1152	11	20	14	3	-20	33	1	42	11
R	36	73	1996	1152	15	20	17	1	-20	33	1	42	11
R	36	74	2015	1152	14	26	14	0	-26	33	1	42	11
R	36	75	4	1193	16	20	22	3	-20	33	1	42	11
R	36	76	24	1193	19	20	19	0	-20	33	1	42	11
R	36	77	47	1193	27	20	29	1	-20	33	1	42	11
R	36	78	78	1193	18	20	18	0	-20	33	1	42	11
R	36	79	100	1193	19	28	19	0	-20	33	1	42	11
R	36	7A	123	1193	16	20	17	1	-20	33	1	42	11
R	36	7B	143	1193	10	35	12	1	-29	33	1	42	11
R	36	7C	157	1193	3	41	10	3	-31	33	1	42	11
R	36	7D	164	1193	10	35	12	1	-29	33	1	42	11
R	36	7E	178	1193	18	6	20	1	-16	33	1	42	11
R	36	2039	200	1193	8	15	11	1	-18	33	1	42	11
R	36	203A	212	1193	8	15	11	2	-18	33	1	42	11
R	36	4E00	224	1193	34	3	36	1	-16	33	1	42	11
R	36	4E09	262	1193	32	28	36	2	-28	33	1	42	11
R	36	4E66	298	1193	33	35	36	2	-31	33	1	42	11
R	36	4E8C	335	1193	33	26	36	2	-26	33	1	42	11
R	36	4E94	372	1193	33	29	36	2	-28	33	1	42	11
R	36	4ECA	409	1193	34	36	36	1	-32	33	1	42	11
R	36	516D	447	1193	34	34	36	1	-31	33	1	42	11
R	36	5171	485	1193	34	35	36	1	-31	33	1	42	11
R	36	5206	523	1193	34	35	36	1	-31	33	1	42	11
R	36	524D	561	1193	34	36	36	1	-32	33	1	42	11
R	36	5468	599	1193	31	33	36	1	-29	33	1	42	11
R	36	56DB	634	1193	30	30	36	3	-28	33	1	42	11
R	36	56F4	668	1193	32	33	36	2	-30	33	1	42	11
R	36	5747	704	1193	33	35	36	1	-31	33	1	42	11
R	36	591A	741	1193	32	36	36	2	-32	33	1	42	11
R	36	5929	777	1193	34	31	36	1	-28	33	1	42	11
R	36	5C0F	815	1193	35	35	36	1	-31	33	1	42	11
R	36	5E74	854	1193	34	36	36	1	-32	33	1	42	11
R	36	5F53	892	1193	28	36	36	4	-32	33	1	42	11
R	36	5F55	924	1193	33	33	36	2	-30	33	1	42	11
R	36	603B	961	1193	34	34	36	1	-31	33	1	42	11
R	36	60C5	999	1193	34	35	36	1	-31	33	1	42	11
R	36	6309	1037	1193	34	36	36	1	-32	33	1	42	11
R	36	6570	1075	1193	34	36	36	1	-32	33	1	42	11
R	36	65E0	1113	1193	34	32	36	1	-29	33	1	42	11
R	36	65E5	1151	1193	24	32	36	6	-29	33	1	42	11
R	36	65F6	1179	1193	33	34	36	2	-31	33	1	42	11
R	36	660E	1216	1193	32	34	36	2	-30	33	1	42	11
R	36	661F	1252	1193	33	32	36	1	-30	33	1	42	11
R	36	6682	1289	1193	34	35	36	1	-31	33	1	42	11
R	36	6700	1327	1193	34	33	36	1	-30	33	1	42	11
R	36	6708	1365	1193	29	32	36	1	-29	33	1	42	11
R	36	671F	1398	1193	33	35	36	1	-31	33	1	42	11
R	36	672C	1435	1193	34	35	36	1	-31	33	1	42	11
R	36	6EE1	1473	1193	34	34	36	1	-31	33	1	42	11
R	36	7684	1511	1193	31	35	36	3	-32	33	1	42	11
R	36	79D2	1546	1193	34	34	36	1	-31	33	1	42	11
R	36	7B2C	1584	1193	34	35	36	1	-32	33	1	42	11
R	36	7C4D	1622	1193	33	36	36	1	-32	33	1	42	11
R	36	7EC6	1659	1193	33	35	36	1	-32	33	1	42	11
R	36	8303	1696	1193	33	35	36	2	-32	33	1	42	11
R	36	8BB0	1733	1193	34	34	36	1	-31	33	1	42	11
R	36	8BE6	1771	1193	34	35	36	1	-32	33	1	42	11
R	36	8BFB	1809	1193	34	35	36	1	-31	33	1	42	11
R	36	8FD1	1847	1193	34	35	36	1	-32	33	1	42	11
R	36	949F	1885	1193	33	35	36	1	-31	33	1	42	11
R	36	957F	1922	1193	33	34	36	2	-31	33	1	42	11
R	36	9605	1959	1193	30	34	36	3	-31	33	1	42	11
R	36	9875	1993	1193	33	33	36	1	-29	33	1	42	11
R	36	FF0C	2030	1193	8	13	36	4	-9	33	1	42	11
B	36	20	2042	1193	1	1	8	0	0	33	0	42	11
B	36	21	4	1238	8	30	12	2	-29	33	1	42	11
B	36	22	16	1238	13	13	17	2	-29	33	1	42	11
B	36	23	33	1238	20	29	20	0	-28	33	1	42	11
B	36	24	57	1238	18	37	20	1	-32	33	1	42	11
B	36	25	79	1238	33	28	33	0	-27	33	1	42	11
B	36	26	116	1238	25	28	24	0	-27	33	1	42	11
B	36	27	145	1238	6	13	10	2	-29	33	1	42	11
B	36	28	155	1238	10	39	12	2	-31	33	1	42	11
B	36	29	169	1238	10	39	12	0	-31	33	1	42	11
B	36	2A	183	1238	15	14	17	1	-30	33	1	42	11
B	36	2B	202	1238	20	21	20	0	-24	33	1	42	11
B	36	2C	226	1238	9	14	10	0	-6	33	1	42	11
B	36	2D	239	1238	12	5	12	0	-13	33	1	42	11
B	36	2E	255	1238	8	7	10	1	-6	33	1	42	11
B	36	2F	267	1238	16	38	14	-1	-30	33	1	42	11
B	36	30	287	1238	20	28	20	0	-27	33	1	42	11
B	36	31	311	1238	17	28	20	2	-27	33	1	42	11
B	36	32	332	1238	20	28	20	0	-27	33	1	42	11
B	36	33	356	1238	19	28	20	0	-27	33	1	42	11
B	36	34	379	1238	21	28	20	-1	-27	33	1	42	11
B	36	35	404	1238	20	28	20	0	-27	33	1	42	11
B	36	36	428	1238	19	28	20	1	-27	33	1	42	11
B	36	37	451	1238	20	28	20	0	-27	33	1	42	11
